State,State Code,Year,Year Code,Gender,Gender Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
California,6,2016,2016,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,52,2878222,1.8
California,6,2016,2016,Female,F,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,32,2878222,1.1
California,6,2016,2016,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,34,2878222,1.2
California,6,2016,2016,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,92,2878222,3.2
California,6,2016,2016,Female,F,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11,2878222,Unreliable
California,6,2016,2016,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,61,2878222,2.1
California,6,2016,2016,Female,F,Intentional self-harm by jumping from a high place,X80,12,2878222,Unreliable
California,6,2016,2016,Female,F,Assault by other and unspecified firearm discharge,X95,41,2878222,1.4
California,6,2016,2016,Male,M,HIV disease resulting in multiple infections,B20.7,10,3039563,Unreliable
California,6,2016,2016,Male,M,"Stomach, unspecified - Malignant neoplasms",C16.9,10,3039563,Unreliable
California,6,2016,2016,Male,M,"Colon, unspecified - Malignant neoplasms",C18.9,11,3039563,Unreliable
California,6,2016,2016,Male,M,Malignant neoplasm of rectum,C20,11,3039563,Unreliable
California,6,2016,2016,Male,M,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,13,3039563,Unreliable
California,6,2016,2016,Male,M,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,12,3039563,Unreliable
California,6,2016,2016,Male,M,"Testis, unspecified - Malignant neoplasms",C62.9,25,3039563,0.8
California,6,2016,2016,Male,M,"Brain, unspecified - Malignant neoplasms",C71.9,16,3039563,Unreliable
California,6,2016,2016,Male,M,Malignant neoplasm without specification of site,C80,10,3039563,Unreliable
California,6,2016,2016,Male,M,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,21,3039563,0.7
California,6,2016,2016,Male,M,"Unspecified diabetes mellitus, with ketoacidosis",E14.1,12,3039563,Unreliable
California,6,2016,2016,Male,M,"Unspecified diabetes mellitus, without complications",E14.9,10,3039563,Unreliable
California,6,2016,2016,Male,M,Other obesity,E66.8,18,3039563,Unreliable
California,6,2016,2016,Male,M,"Mental and behavioural disorders due to use of alcohol, harmful use",F10.1,11,3039563,Unreliable
California,6,2016,2016,Male,M,"Mental and behavioural disorders due to use of alcohol, dependence syndrome",F10.2,11,3039563,Unreliable
California,6,2016,2016,Male,M,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,10,3039563,Unreliable
California,6,2016,2016,Male,M,"Epilepsy, unspecified",G40.9,18,3039563,Unreliable
California,6,2016,2016,Male,M,"Infantile cerebral palsy, unspecified",G80.9,22,3039563,0.7
California,6,2016,2016,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,26,3039563,0.9
California,6,2016,2016,Male,M,"Acute myocardial infarction, unspecified",I21.9,15,3039563,Unreliable
California,6,2016,2016,Male,M,"Atherosclerotic cardiovascular disease, so described",I25.0,13,3039563,Unreliable
California,6,2016,2016,Male,M,Atherosclerotic heart disease,I25.1,32,3039563,1.1
California,6,2016,2016,Male,M,Dilated cardiomyopathy,I42.0,23,3039563,0.8
California,6,2016,2016,Male,M,"Cardiomyopathy, unspecified",I42.9,35,3039563,1.2
California,6,2016,2016,Male,M,Congestive heart failure,I50.0,10,3039563,Unreliable
California,6,2016,2016,Male,M,Cardiomegaly,I51.7,15,3039563,Unreliable
California,6,2016,2016,Male,M,Dissection of aorta [any part],I71.0,11,3039563,Unreliable
California,6,2016,2016,Male,M,"Pneumonia, unspecified",J18.9,15,3039563,Unreliable
California,6,2016,2016,Male,M,"Asthma, unspecified",J45.9,10,3039563,Unreliable
California,6,2016,2016,Male,M,Alcoholic cirrhosis of liver,K70.3,57,3039563,1.9
California,6,2016,2016,Male,M,Alcoholic hepatic failure,K70.4,11,3039563,Unreliable
California,6,2016,2016,Male,M,"Alcoholic liver disease, unspecified",K70.9,11,3039563,Unreliable
California,6,2016,2016,Male,M,Other ill-defined and unspecified causes of mortality,R99,88,3039563,2.9
California,6,2016,2016,Male,M,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,42,3039563,1.4
California,6,2016,2016,Male,M,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,51,3039563,1.7
California,6,2016,2016,Male,M,"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident",V23.4,51,3039563,1.7
California,6,2016,2016,Male,M,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",V27.4,28,3039563,0.9
California,6,2016,2016,Male,M,"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident",V28.4,10,3039563,Unreliable
California,6,2016,2016,Male,M,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V29.4,22,3039563,0.7
California,6,2016,2016,Male,M,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,27,3039563,0.9
California,6,2016,2016,Male,M,"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V43.6,10,3039563,Unreliable
California,6,2016,2016,Male,M,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,24,3039563,0.8
California,6,2016,2016,Male,M,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,12,3039563,Unreliable
California,6,2016,2016,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,72,3039563,2.4
California,6,2016,2016,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,120,3039563,3.9
California,6,2016,2016,Male,M,Drowning and submersion while in natural water,W69,28,3039563,0.9
California,6,2016,2016,Male,M,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,99,3039563,3.3
California,6,2016,2016,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,157,3039563,5.2
California,6,2016,2016,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,284,3039563,9.3
California,6,2016,2016,Male,M,Accidental poisoning by and exposure to alcohol,X45,24,3039563,0.8
California,6,2016,2016,Male,M,Accidental poisoning by and exposure to other gases and vapours,X47,16,3039563,Unreliable
California,6,2016,2016,Male,M,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,24,3039563,0.8
California,6,2016,2016,Male,M,Intentional self-poisoning by and exposure to other gases and vapours,X67,18,3039563,Unreliable
California,6,2016,2016,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,236,3039563,7.8
California,6,2016,2016,Male,M,Intentional self-harm by handgun discharge,X72,95,3039563,3.1
California,6,2016,2016,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,23,3039563,0.8
California,6,2016,2016,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,71,3039563,2.3
California,6,2016,2016,Male,M,Intentional self-harm by sharp object,X78,12,3039563,Unreliable
California,6,2016,2016,Male,M,Intentional self-harm by jumping from a high place,X80,35,3039563,1.2
California,6,2016,2016,Male,M,Intentional self-harm by jumping or lying before moving object,X81,25,3039563,0.8
California,6,2016,2016,Male,M,Assault by handgun discharge,X93,67,3039563,2.2
California,6,2016,2016,Male,M,"Assault by rifle, shotgun and larger firearm discharge",X94,25,3039563,0.8
California,6,2016,2016,Male,M,Assault by other and unspecified firearm discharge,X95,344,3039563,11.3
California,6,2016,2016,Male,M,Assault by sharp object,X99,41,3039563,1.3
California,6,2016,2016,Male,M,Assault by unspecified means,Y09,14,3039563,Unreliable
California,6,2016,2016,Male,M,Legal intervention involving firearm discharge,Y35.0,24,3039563,0.8
Colorado,8,2016,2016,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,13,404896,Unreliable
Colorado,8,2016,2016,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,27,404896,6.7
Colorado,8,2016,2016,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,35,404896,8.6
Colorado,8,2016,2016,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,17,404896,Unreliable
Colorado,8,2016,2016,Female,F,Intentional self-harm by other and unspecified firearm discharge,X74,13,404896,Unreliable
Colorado,8,2016,2016,Female,F,Assault by other and unspecified firearm discharge,X95,10,404896,Unreliable
Colorado,8,2016,2016,Male,M,"Mental and behavioural disorders due to use of alcohol, harmful use",F10.1,10,437513,Unreliable
Colorado,8,2016,2016,Male,M,Alcoholic cirrhosis of liver,K70.3,11,437513,Unreliable
Colorado,8,2016,2016,Male,M,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,11,437513,Unreliable
Colorado,8,2016,2016,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,26,437513,5.9
Colorado,8,2016,2016,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,55,437513,12.6
Colorado,8,2016,2016,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,65,437513,14.9
Colorado,8,2016,2016,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,53,437513,12.1
Colorado,8,2016,2016,Male,M,Intentional self-harm by handgun discharge,X72,19,437513,Unreliable
Colorado,8,2016,2016,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,66,437513,15.1
Colorado,8,2016,2016,Male,M,Assault by other and unspecified firearm discharge,X95,36,437513,8.2
Connecticut,9,2016,2016,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,34,217919,15.6
Connecticut,9,2016,2016,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24,217919,11
Connecticut,9,2016,2016,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,22,224102,9.8
Connecticut,9,2016,2016,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,113,224102,50.4
Connecticut,9,2016,2016,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,50,224102,22.3
Connecticut,9,2016,2016,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,15,224102,Unreliable
Connecticut,9,2016,2016,Male,M,Assault by other and unspecified firearm discharge,X95,20,224102,8.9
Delaware,10,2016,2016,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,63857,Unreliable
Delaware,10,2016,2016,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,63857,Unreliable
Delaware,10,2016,2016,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,32,63644,50.3
Delaware,10,2016,2016,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,30,63644,47.1
Delaware,10,2016,2016,Male,M,Assault by other and unspecified firearm discharge,X95,19,63644,Unreliable
District of Columbia,11,2016,2016,Male,M,Assault by other and unspecified firearm discharge,X95,32,73207,43.7
Florida,12,2016,2016,Female,F,"Septicaemia, unspecified",A41.9,14,1326417,Unreliable
Florida,12,2016,2016,Female,F,"Breast, unspecified - Malignant neoplasms",C50.9,31,1326417,2.3
Florida,12,2016,2016,Female,F,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,18,1326417,Unreliable
Florida,12,2016,2016,Female,F,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,25,1326417,1.9
Florida,12,2016,2016,Female,F,"Infantile cerebral palsy, unspecified",G80.9,10,1326417,Unreliable
Florida,12,2016,2016,Female,F,"Pneumonia, unspecified",J18.9,10,1326417,Unreliable
Florida,12,2016,2016,Female,F,Other and unspecified convulsions,R56.8,10,1326417,Unreliable
Florida,12,2016,2016,Female,F,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,11,1326417,Unreliable
Florida,12,2016,2016,Female,F,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,10,1326417,Unreliable
Florida,12,2016,2016,Female,F,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,26,1326417,2
Florida,12,2016,2016,Female,F,"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V43.6,10,1326417,Unreliable
Florida,12,2016,2016,Female,F,Car occupant [any] injured in unspecified traffic accident,V49.9,12,1326417,Unreliable
Florida,12,2016,2016,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,28,1326417,2.1
Florida,12,2016,2016,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,145,1326417,10.9
Florida,12,2016,2016,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,151,1326417,11.4
Florida,12,2016,2016,Female,F,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,16,1326417,Unreliable
Florida,12,2016,2016,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,21,1326417,1.6
Florida,12,2016,2016,Female,F,Intentional self-harm by other and unspecified firearm discharge,X74,26,1326417,2
Florida,12,2016,2016,Female,F,Assault by other and unspecified firearm discharge,X95,30,1326417,2.3
Florida,12,2016,2016,Female,F,Assault by sharp object,X99,10,1326417,Unreliable
Florida,12,2016,2016,Male,M,"Septicaemia, unspecified",A41.9,12,1357008,Unreliable
Florida,12,2016,2016,Male,M,Unspecified human immunodeficiency virus [HIV] disease,B24,12,1357008,Unreliable
Florida,12,2016,2016,Male,M,"Testis, unspecified - Malignant neoplasms",C62.9,10,1357008,Unreliable
Florida,12,2016,2016,Male,M,"Brain, unspecified - Malignant neoplasms",C71.9,11,1357008,Unreliable
Florida,12,2016,2016,Male,M,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,13,1357008,Unreliable
Florida,12,2016,2016,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,22,1357008,1.6
Florida,12,2016,2016,Male,M,"Acute myocardial infarction, unspecified",I21.9,12,1357008,Unreliable
Florida,12,2016,2016,Male,M,"Atherosclerotic cardiovascular disease, so described",I25.0,14,1357008,Unreliable
Florida,12,2016,2016,Male,M,Atherosclerotic heart disease,I25.1,26,1357008,1.9
Florida,12,2016,2016,Male,M,"Cardiomyopathy, unspecified",I42.9,11,1357008,Unreliable
Florida,12,2016,2016,Male,M,Cardiomegaly,I51.7,10,1357008,Unreliable
Florida,12,2016,2016,Male,M,Alcoholic cirrhosis of liver,K70.3,14,1357008,Unreliable
Florida,12,2016,2016,Male,M,Other and unspecified cirrhosis of liver,K74.6,10,1357008,Unreliable
Florida,12,2016,2016,Male,M,Other and unspecified convulsions,R56.8,10,1357008,Unreliable
Florida,12,2016,2016,Male,M,Other ill-defined and unspecified causes of mortality,R99,23,1357008,1.7
Florida,12,2016,2016,Male,M,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,29,1357008,2.1
Florida,12,2016,2016,Male,M,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,22,1357008,1.6
Florida,12,2016,2016,Male,M,"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident",V23.4,49,1357008,3.6
Florida,12,2016,2016,Male,M,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",V27.4,13,1357008,Unreliable
Florida,12,2016,2016,Male,M,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V29.4,26,1357008,1.9
Florida,12,2016,2016,Male,M,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,27,1357008,2
Florida,12,2016,2016,Male,M,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,30,1357008,2.2
Florida,12,2016,2016,Male,M,"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident",V44.5,11,1357008,Unreliable
Florida,12,2016,2016,Male,M,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,16,1357008,Unreliable
Florida,12,2016,2016,Male,M,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,10,1357008,Unreliable
Florida,12,2016,2016,Male,M,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V49.4,11,1357008,Unreliable
Florida,12,2016,2016,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,17,1357008,Unreliable
Florida,12,2016,2016,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,74,1357008,5.5
Florida,12,2016,2016,Male,M,Drowning and submersion while in natural water,W69,20,1357008,1.5
Florida,12,2016,2016,Male,M,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,22,1357008,1.6
Florida,12,2016,2016,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,501,1357008,36.9
Florida,12,2016,2016,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,347,1357008,25.6
Florida,12,2016,2016,Male,M,Accidental poisoning by and exposure to alcohol,X45,14,1357008,Unreliable
Florida,12,2016,2016,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,103,1357008,7.6
Florida,12,2016,2016,Male,M,Intentional self-harm by handgun discharge,X72,49,1357008,3.6
Florida,12,2016,2016,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,20,1357008,1.5
Florida,12,2016,2016,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,101,1357008,7.4
Florida,12,2016,2016,Male,M,Intentional self-harm by jumping from a high place,X80,14,1357008,Unreliable
Florida,12,2016,2016,Male,M,Assault by handgun discharge,X93,34,1357008,2.5
Florida,12,2016,2016,Male,M,Assault by other and unspecified firearm discharge,X95,243,1357008,17.9
Florida,12,2016,2016,Male,M,Assault by sharp object,X99,13,1357008,Unreliable
Georgia,13,2016,2016,Female,F,"Breast, unspecified - Malignant neoplasms",C50.9,19,720029,Unreliable
Georgia,13,2016,2016,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,39,720029,5.4
Georgia,13,2016,2016,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,42,720029,5.8
Georgia,13,2016,2016,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,47,720029,6.5
Georgia,13,2016,2016,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,16,720029,Unreliable
Georgia,13,2016,2016,Female,F,Intentional self-harm by other and unspecified firearm discharge,X74,13,720029,Unreliable
Georgia,13,2016,2016,Female,F,Assault by other and unspecified firearm discharge,X95,22,720029,3.1
Georgia,13,2016,2016,Male,M,"Septicaemia, unspecified",A41.9,13,702271,Unreliable
Georgia,13,2016,2016,Male,M,Other obesity,E66.8,10,702271,Unreliable
Georgia,13,2016,2016,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,10,702271,Unreliable
Georgia,13,2016,2016,Male,M,Atherosclerotic heart disease,I25.1,11,702271,Unreliable
Georgia,13,2016,2016,Male,M,"Cardiomyopathy, unspecified",I42.9,11,702271,Unreliable
