State,State Code,Year,Year Code,Gender,Gender Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
California,6,2010,2010,Male,M,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,12,2713045,Unreliable
California,6,2010,2010,Male,M,"Epilepsy, unspecified",G40.9,13,2713045,Unreliable
California,6,2010,2010,Male,M,"Infantile cerebral palsy, unspecified",G80.9,15,2713045,Unreliable
California,6,2010,2010,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,23,2713045,0.8
California,6,2010,2010,Male,M,"Acute myocardial infarction, unspecified",I21.9,13,2713045,Unreliable
California,6,2010,2010,Male,M,Atherosclerotic heart disease,I25.1,31,2713045,1.1
California,6,2010,2010,Male,M,Dilated cardiomyopathy,I42.0,25,2713045,0.9
California,6,2010,2010,Male,M,Other hypertrophic cardiomyopathy,I42.2,13,2713045,Unreliable
California,6,2010,2010,Male,M,"Cardiomyopathy, unspecified",I42.9,28,2713045,1
California,6,2010,2010,Male,M,Cardiomegaly,I51.7,17,2713045,Unreliable
California,6,2010,2010,Male,M,"Intracerebral haemorrhage, unspecified",I61.9,10,2713045,Unreliable
California,6,2010,2010,Male,M,Dissection of aorta [any part],I71.0,13,2713045,Unreliable
California,6,2010,2010,Male,M,Alcoholic cirrhosis of liver,K70.3,23,2713045,0.8
California,6,2010,2010,Male,M,"Alcoholic liver disease, unspecified",K70.9,14,2713045,Unreliable
California,6,2010,2010,Male,M,Other ill-defined and unspecified causes of mortality,R99,36,2713045,1.3
California,6,2010,2010,Male,M,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,24,2713045,0.9
California,6,2010,2010,Male,M,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,24,2713045,0.9
California,6,2010,2010,Male,M,"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident",V23.4,16,2713045,Unreliable
California,6,2010,2010,Male,M,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",V27.4,12,2713045,Unreliable
California,6,2010,2010,Male,M,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,11,2713045,Unreliable
California,6,2010,2010,Male,M,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,26,2713045,1
California,6,2010,2010,Male,M,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,15,2713045,Unreliable
California,6,2010,2010,Male,M,"Car occupant injured in collision with fixed or stationary object, passenger injured in traffic accident",V47.6,14,2713045,Unreliable
California,6,2010,2010,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,36,2713045,1.3
California,6,2010,2010,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,77,2713045,2.8
California,6,2010,2010,Male,M,Drowning and submersion while in natural water,W69,22,2713045,0.8
California,6,2010,2010,Male,M,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,48,2713045,1.8
California,6,2010,2010,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,146,2713045,5.4
California,6,2010,2010,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,149,2713045,5.5
California,6,2010,2010,Male,M,Accidental poisoning by and exposure to alcohol,X45,33,2713045,1.2
California,6,2010,2010,Male,M,Accidental poisoning by and exposure to other gases and vapours,X47,10,2713045,Unreliable
California,6,2010,2010,Male,M,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,32,2713045,1.2
California,6,2010,2010,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,152,2713045,5.6
California,6,2010,2010,Male,M,Intentional self-harm by handgun discharge,X72,70,2713045,2.6
California,6,2010,2010,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,22,2713045,0.8
California,6,2010,2010,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,36,2713045,1.3
California,6,2010,2010,Male,M,Intentional self-harm by jumping from a high place,X80,20,2713045,0.7
California,6,2010,2010,Male,M,Assault by handgun discharge,X93,67,2713045,2.5
California,6,2010,2010,Male,M,"Assault by rifle, shotgun and larger firearm discharge",X94,17,2713045,Unreliable
California,6,2010,2010,Male,M,Assault by other and unspecified firearm discharge,X95,261,2713045,9.6
California,6,2010,2010,Male,M,Assault by sharp object,X99,49,2713045,1.8
California,6,2010,2010,Male,M,Assault by unspecified means,Y09,11,2713045,Unreliable
California,6,2010,2010,Male,M,Legal intervention involving firearm discharge,Y35.0,20,2713045,0.7
Colorado,8,2010,2010,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,352954,Unreliable
Colorado,8,2010,2010,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19,352954,Unreliable
Colorado,8,2010,2010,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,23,373324,6.2
Colorado,8,2010,2010,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,31,373324,8.3
Colorado,8,2010,2010,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,26,373324,7
Colorado,8,2010,2010,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,30,373324,8
Colorado,8,2010,2010,Male,M,Intentional self-harm by handgun discharge,X72,19,373324,Unreliable
Colorado,8,2010,2010,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,13,373324,Unreliable
Colorado,8,2010,2010,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,27,373324,7.2
Colorado,8,2010,2010,Male,M,Assault by other and unspecified firearm discharge,X95,21,373324,5.6
Connecticut,9,2010,2010,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,24,210024,11.4
Connecticut,9,2010,2010,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,30,210024,14.3
Connecticut,9,2010,2010,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11,210024,Unreliable
Connecticut,9,2010,2010,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,19,210024,Unreliable
Connecticut,9,2010,2010,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,11,210024,Unreliable
Connecticut,9,2010,2010,Male,M,Assault by other and unspecified firearm discharge,X95,33,210024,15.7
Delaware,10,2010,2010,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,55128,Unreliable
Delaware,10,2010,2010,Male,M,Assault by other and unspecified firearm discharge,X95,12,55128,Unreliable
District of Columbia,11,2010,2010,Male,M,Assault by other and unspecified firearm discharge,X95,25,58784,42.5
Florida,12,2010,2010,Female,F,"Septicaemia, unspecified",A41.9,10,1139409,Unreliable
Florida,12,2010,2010,Female,F,Unspecified human immunodeficiency virus [HIV] disease,B24,12,1139409,Unreliable
Florida,12,2010,2010,Female,F,"Breast, unspecified - Malignant neoplasms",C50.9,19,1139409,Unreliable
Florida,12,2010,2010,Female,F,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,11,1139409,Unreliable
Florida,12,2010,2010,Female,F,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,10,1139409,Unreliable
Florida,12,2010,2010,Female,F,"Infantile cerebral palsy, unspecified",G80.9,12,1139409,Unreliable
Florida,12,2010,2010,Female,F,Systemic lupus erythematosus with organ or system involvement,M32.1,11,1139409,Unreliable
Florida,12,2010,2010,Female,F,Other ill-defined and unspecified causes of mortality,R99,12,1139409,Unreliable
Florida,12,2010,2010,Female,F,Car occupant [any] injured in unspecified traffic accident,V49.9,11,1139409,Unreliable
Florida,12,2010,2010,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,13,1139409,Unreliable
Florida,12,2010,2010,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,50,1139409,4.4
Florida,12,2010,2010,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,99,1139409,8.7
Florida,12,2010,2010,Female,F,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10,1139409,Unreliable
Florida,12,2010,2010,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,13,1139409,Unreliable
Florida,12,2010,2010,Female,F,Intentional self-harm by other and unspecified firearm discharge,X74,13,1139409,Unreliable
Florida,12,2010,2010,Female,F,Assault by other and unspecified firearm discharge,X95,26,1139409,2.3
Florida,12,2010,2010,Male,M,Unspecified human immunodeficiency virus [HIV] disease,B24,18,1150136,Unreliable
Florida,12,2010,2010,Male,M,"Brain, unspecified - Malignant neoplasms",C71.9,13,1150136,Unreliable
Florida,12,2010,2010,Male,M,"Non-Hodgkin lymphoma, unspecified type",C85.9,10,1150136,Unreliable
Florida,12,2010,2010,Male,M,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,15,1150136,Unreliable
Florida,12,2010,2010,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,26,1150136,2.3
Florida,12,2010,2010,Male,M,"Acute myocardial infarction, unspecified",I21.9,10,1150136,Unreliable
Florida,12,2010,2010,Male,M,Atherosclerotic heart disease,I25.1,13,1150136,Unreliable
Florida,12,2010,2010,Male,M,Dilated cardiomyopathy,I42.0,16,1150136,Unreliable
Florida,12,2010,2010,Male,M,Other ill-defined and unspecified causes of mortality,R99,36,1150136,3.1
Florida,12,2010,2010,Male,M,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,27,1150136,2.3
Florida,12,2010,2010,Male,M,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,20,1150136,1.7
Florida,12,2010,2010,Male,M,"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident",V23.4,25,1150136,2.2
Florida,12,2010,2010,Male,M,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",V27.4,14,1150136,Unreliable
Florida,12,2010,2010,Male,M,"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident",V28.4,10,1150136,Unreliable
Florida,12,2010,2010,Male,M,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V29.4,21,1150136,1.8
Florida,12,2010,2010,Male,M,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,11,1150136,Unreliable
Florida,12,2010,2010,Male,M,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,10,1150136,Unreliable
Florida,12,2010,2010,Male,M,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,20,1150136,1.7
Florida,12,2010,2010,Male,M,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,16,1150136,Unreliable
Florida,12,2010,2010,Male,M,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V49.4,23,1150136,2
Florida,12,2010,2010,Male,M,Car occupant [any] injured in unspecified traffic accident,V49.9,27,1150136,2.3
Florida,12,2010,2010,Male,M,"Occupant of pick-up truck or van injured in noncollision transport accident, driver injured in traffic accident",V58.5,11,1150136,Unreliable
Florida,12,2010,2010,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,23,1150136,2
Florida,12,2010,2010,Male,M,Drowning and submersion while in natural water,W69,17,1150136,Unreliable
Florida,12,2010,2010,Male,M,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,14,1150136,Unreliable
Florida,12,2010,2010,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,148,1150136,12.9
Florida,12,2010,2010,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,285,1150136,24.8
Florida,12,2010,2010,Male,M,Accidental poisoning by and exposure to alcohol,X45,10,1150136,Unreliable
Florida,12,2010,2010,Male,M,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,14,1150136,Unreliable
Florida,12,2010,2010,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,87,1150136,7.6
Florida,12,2010,2010,Male,M,Intentional self-harm by handgun discharge,X72,24,1150136,2.1
Florida,12,2010,2010,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,79,1150136,6.9
Florida,12,2010,2010,Male,M,Assault by handgun discharge,X93,17,1150136,Unreliable
Florida,12,2010,2010,Male,M,Assault by other and unspecified firearm discharge,X95,128,1150136,11.1
Florida,12,2010,2010,Male,M,Assault by sharp object,X99,19,1150136,Unreliable
Florida,12,2010,2010,Male,M,Assault by unspecified means,Y09,14,1150136,Unreliable
Georgia,13,2010,2010,Female,F,Unspecified human immunodeficiency virus [HIV] disease,B24,11,677350,Unreliable
Georgia,13,2010,2010,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,25,677350,3.7
Georgia,13,2010,2010,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,677350,Unreliable
Georgia,13,2010,2010,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31,677350,4.6
Georgia,13,2010,2010,Female,F,Assault by other and unspecified firearm discharge,X95,13,677350,Unreliable
Georgia,13,2010,2010,Male,M,Unspecified human immunodeficiency virus [HIV] disease,B24,10,658210,Unreliable
Georgia,13,2010,2010,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,12,658210,Unreliable
Georgia,13,2010,2010,Male,M,"Atherosclerotic cardiovascular disease, so described",I25.0,10,658210,Unreliable
Georgia,13,2010,2010,Male,M,Atherosclerotic heart disease,I25.1,11,658210,Unreliable
Georgia,13,2010,2010,Male,M,Other ill-defined and unspecified causes of mortality,R99,12,658210,Unreliable
Georgia,13,2010,2010,Male,M,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,12,658210,Unreliable
Georgia,13,2010,2010,Male,M,Car occupant [any] injured in unspecified traffic accident,V49.9,10,658210,Unreliable
Georgia,13,2010,2010,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,15,658210,Unreliable
Georgia,13,2010,2010,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,59,658210,9
Georgia,13,2010,2010,Male,M,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10,658210,Unreliable
Georgia,13,2010,2010,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,47,658210,7.1
Georgia,13,2010,2010,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,55,658210,8.4
Georgia,13,2010,2010,Male,M,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11,658210,Unreliable
Georgia,13,2010,2010,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,32,658210,4.9
Georgia,13,2010,2010,Male,M,Intentional self-harm by handgun discharge,X72,10,658210,Unreliable
Georgia,13,2010,2010,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,63,658210,9.6
Georgia,13,2010,2010,Male,M,Assault by other and unspecified firearm discharge,X95,107,658210,16.3
Georgia,13,2010,2010,Male,M,Assault by sharp object,X99,19,658210,Unreliable
Hawaii,15,2010,2010,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,15,95604,Unreliable
Idaho,16,2010,2010,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,10,107024,Unreliable
Illinois,17,2010,2010,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,13,885288,Unreliable
Illinois,17,2010,2010,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,39,885288,4.4
Illinois,17,2010,2010,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19,885288,Unreliable
Illinois,17,2010,2010,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,20,885288,2.3
Illinois,17,2010,2010,Female,F,Assault by other and unspecified firearm discharge,X95,11,885288,Unreliable
Illinois,17,2010,2010,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,20,890669,2.2
Illinois,17,2010,2010,Male,M,"Acute myocardial infarction, unspecified",I21.9,12,890669,Unreliable
Illinois,17,2010,2010,Male,M,Atherosclerotic heart disease,I25.1,12,890669,Unreliable
Illinois,17,2010,2010,Male,M,Dilated cardiomyopathy,I42.0,16,890669,Unreliable
Illinois,17,2010,2010,Male,M,"Asthma, unspecified",J45.9,16,890669,Unreliable
Illinois,17,2010,2010,Male,M,Other ill-defined and unspecified causes of mortality,R99,10,890669,Unreliable
Illinois,17,2010,2010,Male,M,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,11,890669,Unreliable
Illinois,17,2010,2010,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,16,890669,Unreliable
Illinois,17,2010,2010,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,26,890669,2.9
Illinois,17,2010,2010,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,159,890669,17.9
Illinois,17,2010,2010,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,43,890669,4.8
Illinois,17,2010,2010,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,58,890669,6.5
Illinois,17,2010,2010,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,49,890669,5.5
Illinois,17,2010,2010,Male,M,Assault by other and unspecified firearm discharge,X95,178,890669,20
Illinois,17,2010,2010,Male,M,Assault by sharp object,X99,15,890669,Unreliable
Illinois,17,2010,2010,Male,M,"Drowning and submersion, undetermined intent",Y21,10,890669,Unreliable
Indiana,18,2010,2010,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,14,411821,Unreliable
Indiana,18,2010,2010,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,38,411821,9.2
Indiana,18,2010,2010,Male,M,Atherosclerotic heart disease,I25.1,12,415524,Unreliable
Indiana,18,2010,2010,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,26,415524,6.3
Indiana,18,2010,2010,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,39,415524,9.4
Indiana,18,2010,2010,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,68,415524,16.4
Indiana,18,2010,2010,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,33,415524,7.9
Indiana,18,2010,2010,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,33,415524,7.9
Indiana,18,2010,2010,Male,M,Assault by other and unspecified firearm discharge,X95,52,415524,12.5
Indiana,18,2010,2010,Male,M,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,12,415524,Unreliable
Iowa,19,2010,2010,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,195536,Unreliable
Iowa,19,2010,2010,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,14,195536,Unreliable
Iowa,19,2010,2010,Male,M,Intentional self-harm by handgun discharge,X72,11,195536,Unreliable
Iowa,19,2010,2010,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,12,195536,Unreliable
